model,MAE,RMSE,R2,MAPE_%
XGBoost,0.8665253577089763,1.1381454291117579,0.4804638511642333,95.9603040113676
LightGBM,0.8440916047529571,1.1298928182737284,0.48797077472326544,78.65684859131697
Stacked,1.0402335848739672,1.4192254706976979,0.19216428969473132,105.8103578204307
