model,MAE,RMSE,R2,MAPE_%
XGBoost,37.20235771396081,68.66716678871768,0.9392981747103554,8382.326686876811
LightGBM,36.175384699226754,70.49334679516251,0.9360265528645144,5286.187175847865
Stacked,34.672452718725765,66.34415006136342,0.9433357999185804,11467.9146939741
