model,MAE,RMSE,R2,MAPE_%
XGBoost,7.028629923792187,9.183271946056658,0.3445029737582427,1916.3594719118603
LightGBM,6.975611422328593,9.23889505318023,0.3365382302423564,1846.3849502928372
Stacked,6.988360616753702,9.262335661950567,0.3331673343452769,1746.5319397104938
