model,MAE,RMSE,R2,MAPE_%
XGBoost,91.63378913562379,108.84193928356797,0.20000590475780944,1491.510796107817
LightGBM,82.53934104270867,111.29076307510977,0.16360297479360675,1692.2814594483605
Stacked,92.11803917806098,109.56533095652729,0.18933663157528913,1523.0864816027286
