model,MAE,RMSE,R2,MAPE_%
XGBoost,0.6239419751216623,0.7981187783477779,0.5078127335150312,114.7155701615961
LightGBM,0.6201880282663883,0.7980739189894072,0.5078680600781337,109.99157255492602
Stacked,0.6217871844739105,0.7966078682339239,0.5096744785093626,120.75614717500346
