TIMESTAMP,WindDir_D1_WVT,WindDir_sin,WindDir_cos,PTemp_target,AirTF_target,RH_target,SolarW_target,SolarMJ_target,Rain_target,wind_speed_weighted_0,air_temp_weighted_0,relative_humidity_weighted_0,wind_direction_sin_weighted_0,wind_direction_cos_weighted_0,wind_speed_weighted_1,air_temp_weighted_1,relative_humidity_weighted_1,wind_direction_sin_weighted_1,wind_direction_cos_weighted_1
2019-06-17 11:15:00,213.5,-0.5519369853120581,-0.8338858220671682,32.12,28.94444444,89.1,702.4,0.547863,0.0,0.1598135610511913,0.8515746440157228,2.4233472769510502,0.02692657660303249,-0.01554606625011588,0.7296442556902201,14.365117775248615,55.01768584928616,0.19916401327187297,-0.5128628193177153
2019-06-17 11:30:00,196.9,-0.2907021935982526,-0.9568135840576073,33.9,28.94444444,86.6,622.3,0.5600884,3.302,0.1598135610511913,0.8515017718301755,2.4233130335331508,0.02692657660303249,-0.01554606625011588,0.7372369903804346,14.365117775248615,55.01768584928616,0.1971657526653616,-0.5136343462006563
2019-06-17 11:45:00,154.3,0.4336590845875441,-0.9010770213220917,34.59,29.22222222,85.6,785.2,0.7066366,0.0,0.1598135610511913,0.8519244305063505,2.4233208070680643,0.02692657660303249,-0.01554606625011588,0.7984540956696453,14.365117775248615,55.01768584928616,0.18230183415312845,-0.5190959611531181
2019-06-17 12:00:00,73.5,0.958819734868193,0.28401534470392276,34.88,29.11111111,91.1,361.6,0.3254382,0.0,0.1598135610511913,0.8527017338188563,2.4301194694613333,0.02692657660303249,-0.01554606625011588,0.9007905392938543,14.365117775248615,55.01768584928616,0.1622152757401373,-0.5257192976652326
2019-06-17 12:15:00,232.1,-0.7890840848346907,-0.6142852000989432,33.42,27.61111111,85.6,464.0,0.417623,0.0,0.1598135610511913,0.8534790371313621,2.4451085199303044,0.02692657660303249,-0.01554606625011588,0.9832451050418005,14.365117775248615,55.01768584928616,0.14732481231342187,-0.5300848755604042
2019-06-17 12:30:00,182.4,-0.04187565372919957,-0.9991228300988584,34.46,29.11111111,82.0,834.0,0.7506145,0.0,0.1598135610511913,0.8542563404438679,2.460319151336988,0.02692657660303249,-0.01554606625011588,0.9848165767022222,14.365117775248615,55.01768584928616,0.14239624915262727,-0.5314300366448411
2019-06-17 12:45:00,328.6,-0.5210096318405762,0.8535507972753275,35.33,29.72222222,81.8,779.3,0.7013503,0.0,0.1598135610511913,0.8550336437563737,2.467782556543396,0.02692657660303249,-0.01554606625011588,0.9243050174537515,14.365117775248615,55.01768584928616,0.13236419380105943,-0.5340171306432686
2019-06-17 13:00:00,178.4,0.02792163872356904,-0.9996101150403544,36.32,29.66666667,80.8,727.1,0.6544095,0.0,0.1598135610511913,0.8558109470688794,2.452765073249683,0.027370984403051964,-0.014749573425013176,0.8620246006332458,14.365117775248615,55.01768584928616,0.10566338284046801,-0.539935019375279
2019-06-17 13:15:00,86.9,0.9985366703262117,0.054078812984775314,36.8,28.88888889,89.2,349.9,0.3148906,0.0,0.1598135610511913,0.8565882503813853,2.418355715370659,0.028261040821171625,-0.012962803520691034,0.799245275266781,14.365117775248615,55.01768584928616,0.07460717464622815,-0.5450948037840587
2019-06-17 13:30:00,231.6,-0.7836934573258396,-0.6211477802783105,33.76,27.27777778,91.0,313.9,0.2824732,0.0,0.1598135610511913,0.8573655536938911,2.3833196900903144,0.029003348797849406,-0.011203859242343956,0.7372369903804346,14.365117775248615,55.01768584928616,0.05750914154368421,-0.547162932096083
2019-06-17 13:45:00,71.79,0.9499175243290577,0.31250071515526806,34.67,28.77777778,86.1,788.4,0.7096038,0.0,0.1598135610511913,0.8581428570063969,2.36642220459264,0.02921704747496551,-0.010634135614029953,0.6760800416930504,14.365117775248615,55.01768584928616,0.058880946253577385,-0.5470170105118831
2019-06-17 14:00:00,182.2,-0.038387809087519646,-0.9992629164106213,34.15,28.72222222,91.2,344.6,0.3101559,0.0,0.1598135610511913,0.857725056475925,2.3658777559747994,0.028884514153755463,-0.011506760861053338,0.615178090706934,14.365117775248615,55.01768584928616,0.06805061773634165,-0.5459520940950556
2019-06-17 14:15:00,280.7,-0.9826127965436152,0.18566661538557694,33.02,26.57222222,95.6,163.4,0.1470685,1.778,0.1598135610511913,0.8557332167376289,2.3676576229046664,0.028255942654717706,-0.012973912598182293,0.5547861351233531,14.365117775248615,55.01768584928616,0.08621931429553441,-0.5433790624080781
2019-06-17 14:30:00,199.8,-0.3387379202452915,-0.9408807689542255,32.52,27.66666667,88.9,672.9,0.6055922,0.0,0.1598135610511913,0.8533915905087053,2.3721621849222956,0.027501230791232543,-0.014505275191437487,0.49515917264357545,14.365117775248615,55.01768584928616,0.11438820089805396,-0.5381541741140551
2019-06-17 14:45:00,195.3,-0.26387304996537303,-0.9645574184577981,34.57,28.72222222,90.0,690.8,0.6216955,0.0,0.1598135610511913,0.8519244305063505,2.37979182156774,0.02692657660303249,-0.01554606625011588,0.5034890975516556,14.365117775248615,55.01768584928616,0.13901665779377737,-0.532324097216087
2019-06-17 15:00:00,46.78,0.728729630997287,0.6848015222723719,35.42,29.16666667,83.8,612.6,0.5513719,0.0,0.1639179191354449,0.8518661327579126,2.3911976193352444,0.02683379105310977,-0.01570567926356625,0.5967049239039807,14.365117775248615,55.01768584928616,0.1464966201202597,-0.5303143557498841
2019-06-17 15:15:00,198.4,-0.31564903694710233,-0.9488760116444965,35.97,29.5,86.3,512.6,0.4613418,0.0,0.1734272573154708,0.852390812493854,2.404509063933408,0.027015340804471905,-0.015391298341277256,0.699667329060318,14.365117775248615,55.01768584928616,0.14765018550002168,-0.5299943380290807
2019-06-17 15:30:00,5.678,0.09893766852083742,0.9950936326535613,34.58,27.22222222,98.5,114.3,0.1028756,8.128,0.18413597148216662,0.8526823012360437,2.416344133723819,0.027132361673577382,-0.01518405918804843,0.7372369903804346,14.365117775248615,55.01768584928616,0.15164929450667572,-0.5288639400608646
2019-06-17 15:45:00,359.5,-0.008726535498373636,0.9999619230641713,31.35,25.95555556,98.1,93.7,0.08433981,1.524,0.19183845752643003,0.8519244305063505,2.4233208070680643,0.02692657660303249,-0.01554606625011588,0.6918473995547736,14.365117775248615,55.01768584928616,0.16524476798607463,-0.5247749444040775
2019-06-17 16:00:00,307.5,-0.7933533402912352,0.6087614290087207,29.72,27.0,92.5,387.7,0.3489749,0.254,0.19678151681129788,0.8503698238813389,2.4267409416430894,0.026277137329767542,-0.016620251417006484,0.6161980815120051,14.365117775248615,55.01768584928616,0.18870696380579696,-0.5168019518464224
2019-06-17 16:15:00,198.1,-0.31067642963073155,-0.9505157316277838,30.66,27.61111111,90.7,369.2,0.3322436,0.0,0.2002224450060645,0.8488152172563272,2.430161076218115,0.02538373506010035,-0.017955130125136966,0.5405487634692364,14.365117775248615,55.01768584928616,0.21793619531161348,-0.5051716444874678
2019-06-17 16:30:00,44.63,0.7025257726943817,0.7116583019259749,31.6,27.88888889,91.3,377.7,0.3398889,0.0,0.19947137946101393,0.8472606106313157,2.4335812107931405,0.02447702943933728,-0.019172786266940568,0.49515917264357545,14.365117775248615,55.01768584928616,0.24118166039432762,-0.4944956848249633
2019-06-17 16:45:00,10.87,0.18858126471293424,0.9820575882295652,31.51,27.27777778,96.3,167.4,0.1506793,0.0,0.19183845752643003,0.8457060040063041,2.437001345368166,0.023817955326521523,-0.019985637529881143,0.4800293090350218,14.365117775248615,55.01768584928616,0.2523716825956525,-0.4888794426491192
2019-06-17 17:00:00,228.5,-0.7489557207890022,-0.6626200482157374,30.47,26.88888889,92.9,180.3,0.1622563,0.0,0.1798679865138408,0.8441513973812925,2.4404214799431916,0.0239202455123149,-0.01986309537918367,0.4749860211655038,14.365117775248615,55.01768584928616,0.25756607038398044,-0.4861628276699368
2019-06-17 17:15:00,65.12,0.907190928252441,0.4207191696327545,30.0,26.83333333,95.7,150.7,0.1356294,0.0,0.16789751550125157,0.842596790756281,2.443841614518217,0.02482419680600858,-0.0187211099123028,0.4800293090350218,14.365117775248615,55.01768584928616,0.25654569609670813,-0.4867020458507748
2019-06-17 17:30:00,64.09,0.8994815289606628,0.43695878416458034,29.68,26.31111111,96.8,142.2,0.1279428,0.0,0.15592704448866232,0.8410421841312694,2.4472617490932427,0.026031545725521004,-0.01700233309143418,0.49515917264357545,14.365117775248615,55.01768584928616,0.2497750669323082,-0.49021117037460005
2019-06-17 17:45:00,59.58,0.8623369775573039,0.5063348073531326,29.2,26.0,97.2,68.44,0.06159285,0.0,0.1439565734760731,0.8394875775062578,2.450681883668268,0.02692657660303249,-0.01554606625011588,0.5443312293713749,14.365117775248615,55.01768584928616,0.1982832052898896,-0.5132040004920477
2019-06-17 18:00:00,50.99,0.7770361124921811,0.6294560190220112,28.31,25.57222222,98.9,17.54,0.01578609,0.0,0.13198610246348386,0.842264391313433,2.443196375038506,0.027398141105177472,-0.014699066888505316,0.6262846572510407,14.365117775248615,55.01768584928616,0.11317301251536567,-0.5384110370890173
2019-06-17 18:15:00,58.7,0.8544588301328074,0.5195191118795094,27.4,25.21111111,100.0,5.521,0.00496906,0.0,0.12001563145089462,0.8515562342004266,2.420511943817993,0.027707781828413578,-0.014106719305387875,0.7031947972611887,14.365117775248615,55.01768584928616,0.04731021475799819,-0.5481389597543914
2019-06-17 18:30:00,52.21,0.7902619728013477,0.6127691362528974,26.67,25.16111111,99.9,0.498,0.000448251,0.0,0.1080451604383054,0.8641413884904054,2.392547135734966,0.027663738206584267,-0.01419289582324688,0.7372369903804346,14.365117775248615,55.01768584928616,0.01920089545876406,-0.5498417056159489
2019-06-17 18:45:00,67.27,0.9223359030746973,0.3863890292171643,26.24,25.38333333,99.9,0.007,6.33e-06,0.0,0.09607468942571616,0.8767981365065359,2.369220496517661,0.02692657660303249,-0.01554606625011588,0.703251676447687,14.365117775248615,55.01768584928616,0.02605727464216746,-0.5495594545263477
