TIMESTAMP,WindDir_D1_WVT,PTemp_target,AirTF_target,RH_target,SolarW_target,SolarMJ_target,wind_speed_weighted_0,air_temp_weighted_0,relative_humidity_weighted_0,wind_direction_sin_weighted_0,wind_direction_cos_weighted_0,wind_speed_weighted_1,air_temp_weighted_1,relative_humidity_weighted_1,wind_direction_sin_weighted_1,wind_direction_cos_weighted_1
2018-11-18 07:45:00,0.0,33.45,27.22222222,86.9,233.1,0.2097588,0.04425596025703404,0.5736088052732081,1.93136447917833,0.013938630206990288,-0.016347914933598332,0.010953434757423837,0.6229559311089272,2.412417939803451,0.0002904420643549947,-0.024339233254822117
2018-11-18 08:00:00,73.0,33.57,26.34444444,95.6,183.5,0.1651297,0.04217267061275616,0.5727168573918141,1.9227004288479879,0.014161578502206978,-0.01615516725537742,0.010953434757423837,0.6234349051088767,2.4229403366190323,-0.004400588635284392,-0.0239398715888033
2018-11-18 08:15:00,102.7,35.24,27.22222222,90.2,434.2,0.3907851,0.03867634067003433,0.571230277589491,1.9140424605466877,0.01436971343574753,-0.01597031842193156,0.010953434757423837,0.6232739736652246,2.432955629973621,-0.009106406952250453,-0.022573346771034866
2018-11-18 08:30:00,69.11,36.92,27.94444444,84.9,496.4,0.4467541,0.03517696865993156,0.5693217009400565,1.905398402530404,0.014564155285162922,-0.015793198395291894,0.010953434757423837,0.6221550942216739,2.4340966127608525,-0.011427391407646809,-0.021491797450232622
2018-11-18 08:45:00,77.88,37.95,28.33333333,81.3,490.0,0.4409622,0.03308455281351088,0.5671637625173294,1.8967760830551141,0.014745917599067498,-0.015623624703790761,0.010953434757423837,0.6193863093246584,2.4183130175374816,-0.01141232687071554,-0.021499800636781023
2018-11-18 09:00:00,62.23,39.24,29.27777778,76.35,629.6,0.5665998,0.032741069767958327,0.5645862249568496,1.8907357644381264,0.014915916541726955,-0.015461409005767415,0.010953434757423837,0.6153396237059435,2.3899786116545623,-0.010438341267338534,-0.021989171508084677
2018-11-18 09:15:00,36.83,39.7,27.83333333,91.3,240.6,0.2165268,0.03308753637959603,0.561620258480279,1.8891878930465615,0.015074979420053728,-0.01530636240941479,0.010953434757423837,0.6112929380872285,2.3593622401971794,-0.009145791387868394,-0.022557418556097636
2018-11-18 09:30:00,25.55,38.95,28.05555556,88.0,724.2,0.6517826,0.03343251120819115,0.5587406095406172,1.8911655732111106,0.015223852390671883,-0.015158299809359345,0.010953434757423837,0.6085241531902131,2.3367327482504185,-0.008325100723649904,-0.022873026252913483
2018-11-18 09:45:00,20.06,40.21,29.0,87.2,737.0,0.6632752,0.03308455281351088,0.5564220245908648,1.8957019092624674,0.01536320736311874,-0.015017043458723948,0.012664908938271314,0.607352744195322,2.3266540669632056,-0.008145419140785485,-0.02293762801700104
2018-11-18 10:00:00,351.2,40.55,28.11111111,90.2,412.9,0.3715777,0.03111161681984591,0.5549264849272542,1.9049154190419666,0.015493648125282566,-0.014882425961291312,0.016430152136135755,0.607104263499436,2.3230409548036386,-0.008025766216120422,-0.022979767376315317
2018-11-18 10:15:00,12.47,39.81,26.64444444,92.5,157.1,0.1413531,0.02783524792638373,0.5539556650274857,1.9185912202000353,0.015615715721007638,-0.014754292841206062,0.020195395334000204,0.6075657276489386,2.32018849783556,-0.00773479273060337,-0.02307933303715666
2018-11-18 10:30:00,14.1,37.59,26.63888889,90.8,285.3,0.2567873,0.024444388305236653,0.5531438511167603,1.9322623167810054,0.01572989310894916,-0.014632504826735006,0.021906869514847674,0.6085241531902131,2.31239178212281,-0.0071166097613272975,-0.023277381672567182
2018-11-18 10:45:00,18.54,36.72,27.44444444,87.1,622.1,0.559922,0.02212798012851702,0.5521253294202789,1.9414617128292067,0.015836609127233416,-0.014516939969381177,0.021906869514847674,0.6112929380872286,2.2810147554739397,-0.005681826804303271,-0.023668533460932607
2018-11-18 11:00:00,20.53,38.45,28.22222222,85.8,627.9,0.565081,0.022238739464088966,0.5502843934138026,1.9466976679535795,0.01593624178084892,-0.014407495709723975,0.021906869514847674,0.6159075795822544,2.228719711059156,-0.003296768130737116,-0.024116673732452028
2018-11-18 11:15:00,20.4,39.14,28.05555556,87.8,702.9,0.6326224,0.024719254477593516,0.5477438310555368,1.9508806633178999,0.01602912085816973,-0.01430409099654982,0.021906869514847674,0.6202382431391248,2.181749252984786,-0.0001955680524693723,-0.024340180466920103
2018-11-18 11:30:00,13.96,39.71,28.33333333,86.7,839.0,0.7546869,0.02864327548780829,0.5452456702943491,1.9531470352987546,0.01611552986945465,-0.014206668566208775,0.021906869514847674,0.6221550942216739,2.1663459853571587,0.0033876077363431917,-0.024104081518490875
2018-11-18 11:45:00,10.93,39.96,28.38888889,85.8,676.5,0.6088864,0.03308455281351088,0.5435319390791074,1.9526331202727298,0.01619570728308207,-0.014115197495044552,0.021906869514847674,0.6200252596855081,2.1903881226595403,0.009026366207407903,-0.022605471574712845
2018-11-18 12:00:00,15.34,39.86,28.0,86.0,594.0,0.5346379,0.04217649847886675,0.5470006252845282,1.950377315816489,0.016269847013761406,-0.01402967614993976,0.021906869514847674,0.6153396237059435,2.233500972262793,0.01667678425263019,-0.01773041169901622
2018-11-18 12:15:00,10.09,39.73,28.83333333,80.2,1105.0,0.9941129,0.056626582352840335,0.556004290338169,1.94798605488566,0.01633809808958965,-0.013950135681717817,0.021906869514847674,0.6106539877263789,2.2795477776046416,0.021711529559084224,-0.01100418630478408
2018-11-18 12:30:00,22.36,40.48,29.11111111,80.7,886.0,0.7973108,0.0703696415214077,0.5652168225181577,1.9454477269252795,0.016400563389473027,-0.013876644235234489,0.021906869514847674,0.6085241531902131,2.31239178212281,0.023277381672567186,-0.007116609761327295
2018-11-18 12:45:00,11.48,40.53,28.83333333,81.8,967.0,0.8701883,0.07734051307054492,0.5693121101026223,1.9427507213803825,0.016457297296017116,-0.01380931209126281,0.021906869514847674,0.6085241531902131,2.332736838835395,0.023614271826181345,-0.005903287062696823
2018-11-18 13:00:00,13.04,40.9,28.77777778,84.9,993.0,0.8940945,0.07130473871242882,0.568590399585688,1.9398794254346,0.016513582823511865,-0.01374195463005185,0.021906869514847674,0.6085241531902131,2.3518668229693693,0.02374750934756107,-0.005342137382442094
2018-11-18 13:15:00,11.59,41.23,28.77777778,83.4,1056.0,0.9500133,0.05599406132606831,0.5672681960805033,1.936889487403846,0.016575375763762636,-0.0136673572066241,0.021906869514847674,0.6085241531902131,2.369515011275771,0.023744772037725126,-0.005354291073695247
2018-11-18 13:30:00,8.53,41.34,28.27777778,85.1,806.0,0.7253122,0.0402926197476876,0.5658937757937318,1.933876188431583,0.016643812372944974,-0.013583933319094044,0.021906869514847674,0.6085241531902131,2.3854146805056358,0.023617935407047343,-0.0058886126663183595
2018-11-18 13:45:00,22.69,41.39,28.66666667,85.1,886.0,0.7970163,0.03308455281351088,0.5650154149320364,1.9309348096612713,0.01672024206801542,-0.013489745731864518,0.021906869514847674,0.6085241531902131,2.39778273634645,0.023271476842028578,-0.007135895011581465
2018-11-18 14:00:00,41.01,41.36,28.38888889,84.1,705.8,0.6352285,0.03308455281351088,0.5649314951044859,1.9288453094537168,0.016806319951914346,-0.013382351975541345,0.021906869514847674,0.6085241531902131,2.405488074649832,0.022667059114269517,-0.008870572875276822
2018-11-18 14:15:00,25.13,40.96,28.44444444,84.3,579.2,0.5213147,0.03308455281351088,0.5652392011388377,1.928236467395975,0.01690412582612516,-0.01325859211145429,0.021906869514847674,0.6085241531902131,2.409241957413019,0.021975787124725536,-0.010466489969141183
2018-11-18 14:30:00,14.25,41.47,29.05555556,82.3,898.0,0.8081368,0.03308455281351088,0.565435014069789,1.9289767964708813,0.017016327905203108,-0.013114279215648703,0.021906869514847674,0.6085241531902131,2.409755646633244,0.021491797450232622,-0.01142739140764681
2018-11-18 14:45:00,18.31,42.02,28.66666667,84.1,813.0,0.7319764,0.03308455281351088,0.5650154149320364,1.9309348096612713,0.017146417467048293,-0.012943728317957343,0.020366542752084944,0.6085241531902131,2.384187404902563,0.0212236799661542,-0.011917971334067322
2018-11-18 15:00:00,13.08,42.52,29.0,83.6,856.0,0.770668,0.03308455281351088,0.5615327420886904,1.942073083797198,0.01729905549900157,-0.012739011483072504,0.016886545251028416,0.6085241531902131,2.3282440919958325,0.02086838886346851,-0.012529683885415829
2018-11-18 15:15:00,3.179,42.68,28.72222222,86.4,643.4,0.5790415,0.03308455281351088,0.5548331425225753,1.9638785804685353,0.017480598137248452,-0.012488731860658048,0.013178351192525556,0.6085241531902131,2.2704598656844928,0.020285298615220822,-0.013453226085839258
2018-11-18 15:30:00,10.64,42.44,28.55555556,84.4,706.0,0.6354232,0.03308455281351088,0.5478538101979583,1.9865063897978483,0.017699911308460464,-0.012175913698610994,0.010953434757423837,0.6085241531902131,2.2393688837399846,0.019439559898366512,-0.01464875909362995
2018-11-18 15:45:00,1.331,42.14,28.94444444,84.4,666.0,0.5993595,0.03308455281351088,0.5435319390791074,2.000111601907703,0.017969654877382512,-0.011774176757257915,0.012151466684017068,0.6085241531902131,2.254895198530941,0.019864934411433534,-0.014066520993295731
2018-11-18 16:00:00,2.229,42.16,28.61111111,84.0,577.1,0.5193597,0.03308455281351088,0.5421906687318777,2.0039002158305044,0.018308306291616686,-0.01124035833306654,0.015973759021243095,0.6085241531902131,2.299147432906317,0.02107745973478272,-0.012174700125834673
2018-11-18 16:15:00,358.6,41.82,28.72222222,83.8,501.2,0.4511127,0.03308455281351088,0.5419692940143738,2.0044022954941925,0.018743178528351133,-0.010499190129612219,0.020024247915915453,0.6085241531902131,2.3439366003580377,0.021750399089474026,-0.010927157520324905
2018-11-18 16:30:00,0.811,37.05,28.83333333,80.8,449.4,0.404503,0.03308455281351088,0.5425292418292366,2.002759028364636,0.0193137120385565,-0.009408520713433509,0.021906869514847674,0.6085241531902131,2.361073714378027,0.021877515436664233,-0.010670377235313841
2018-11-18 16:45:00,20.6,35.98,28.27777778,87.7,233.1,0.2098348,0.03308455281351088,0.5435319390791074,2.000111601907703,0.0200669311020974,-0.0076718974750100465,0.0201953953340002,0.6085241531902131,2.3446318598543296,0.02171098440018982,-0.01100526185059219
2018-11-18 17:00:00,342.2,35.01,26.94444444,91.6,58.43,0.05258297,0.0276000773837321,0.5451076409114929,1.995949696597867,0.020985749410899594,-0.004597614205902558,0.016430152136135755,0.6085241531902131,2.315200355137534,0.02150055532061329,-0.011410905000508648
2018-11-18 17:15:00,0.0,33.12,26.51666667,92.2,44.1,0.03969141,0.015702238932974885,0.5476967701565268,1.988864125910117,0.021430641027697088,0.0015057755029804034,0.01266490893827131,0.6085241531902131,2.284364563913376,0.02127984461466604,-0.01181739587223236
2018-11-18 17:30:00,346.7,31.21,26.94444444,91.1,109.0,0.09812216,0.004224419219107947,0.5514260052407904,1.9786477768110908,0.017401799764398332,0.012598297491453985,0.010953434757423837,0.6085241531902131,2.263709849867593,0.021289088666018925,-0.011800734544754842
2018-11-18 17:45:00,6.375,30.3,26.17222222,94.4,28.09,0.02528485,0.0,0.5564220245908648,1.9650935362674287,0.0,0.021483475852929142,0.01283605635635606,0.609888626322915,2.2679937595998734,0.019998144809997502,-0.013876485008234454
2018-11-18 18:00:00,21.51,29.37,25.94444444,94.9,24.95,0.02245173,0.005444921490446603,0.5674000807517116,1.9305240995421622,0.00715465300555851,-0.02025711418473624,0.016886545251028413,0.6132986599633732,2.290892824402958,0.017785647025211817,-0.016617863638866446
2018-11-18 18:15:00,13.69,28.25,25.73888889,96.3,15.28,0.01375282,0.015596761761422415,0.5845009275306432,1.8728220074790982,0.014515895006472893,-0.01583756694964365,0.020708837588254442,0.6177291754751165,2.312370885002165,0.016520559454742553,-0.017876066327011154
2018-11-18 18:30:00,26.82,27.08,25.46666667,97.2,7.603,0.006842396,0.026221359355064748,0.6009894952477662,1.8151199154160336,0.017550749473017734,-0.012389952689932163,0.021906869514847674,0.6221550942216739,2.31239178212281,0.01660049898136584,-0.01780185567841334
2018-11-18 18:45:00,0.0,26.33,25.28888889,97.4,2.093,0.001883343,0.03308455281351088,0.6101307142231877,1.7805504786907673,0.018914991310257354,-0.010186404589268894,0.019853100497830706,0.6270925535845069,2.2500275055536267,0.01781851166881592,-0.016582619634233204
2018-11-18 19:00:00,0.0,25.68,24.58333333,98.9,0.108,9.68e-05,0.03605962962128253,0.613353235601127,1.7720491112111325,0.019618799143149276,-0.008754567659465242,0.016430152136135755,0.6334912644042248,2.1330472413223402,0.01953859335445328,-0.014516404573953555
2018-11-18 19:15:00,0.0,25.05,24.15,100.0,0.01,9.12e-06,0.038377937349635044,0.6165757569790664,1.7715611286665391,0.020023115876831424,-0.007785535646721485,0.013007203774440807,0.6409765082330787,2.014460624512757,0.02161303754600378,-0.011196394065073662
2018-11-18 19:30:00,0.0,24.48,24.02777778,100.0,0.008,7.08e-06,0.04084240467080628,0.6197982783570057,1.7707340390671513,0.02027350624175696,-0.007108071425417107,0.010953434757423837,0.6491735666233195,1.9472772902086821,0.023511567819484488,-0.006299905610020444
2018-11-18 19:45:00,0.0,24.06,24.01666667,100.0,0.003,2.58e-06,0.04425596025703404,0.6230207997349452,1.7612153504231312,0.02043628975164805,-0.006625541178656615,0.010183271376042474,0.664551962467887,1.940301172623706,0.024336018929150775,0.0004907287493115758
2018-11-18 20:00:00,0.0,23.74,23.81111111,100.0,0.004,3.86e-06,0.049532437835697565,0.6262433211128845,1.7438800483126187,0.020544785935066548,-0.006281043353271914,0.009812451970192187,0.6885091807875595,1.952486124672131,0.02268479010717164,0.008825130583677124
