TIMESTAMP,WindDir_D1_WVT,PTemp_target,AirTF_target,RH_target,SolarW_target,SolarMJ_target,Elevation_target,Rain_target,wind_speed_weighted_0,air_temp_weighted_0,relative_humidity_weighted_0,wind_direction_sin_weighted_0,wind_direction_cos_weighted_0,wind_speed_weighted_1,air_temp_weighted_1,relative_humidity_weighted_1,wind_direction_sin_weighted_1,wind_direction_cos_weighted_1
2019-08-25 21:30:00,9.54,28.56,25.00555556,86.3,0.001,5.36e-07,302.0,0.0,0.07287812444691709,0.7734167959432653,2.908192480419089,-0.009300776473832695,-0.02966843879269297,0.49515917264357545,13.143725149394463,55.01768584928616,0.0765698194729186,-0.5448225751260303
2019-08-25 21:45:00,351.1,28.56,25.01666667,86.3,0.005,4.29e-06,302.0,0.0,0.047881884050356927,0.771084886005748,2.9111563659967006,-0.007949091981095304,-0.030058819672236885,0.5566378305520538,13.071986727092789,55.01768584928616,0.1904219932416926,-0.516172490656888
2019-08-25 22:00:00,336.4,28.59,25.06111111,87.9,0.006,5.36e-06,302.0,0.0,0.05244503118468115,0.7691416277244835,2.907255582007037,-0.005963888847442836,-0.030514795316818295,0.6177282394352354,13.054511983198791,55.01768584928616,0.41397723594328306,-0.3623774603115288
2019-08-25 22:15:00,12.84,28.63,24.83888889,90.2,0.005,4.5e-06,302.0,0.0,0.06450010003686375,0.7679756727557249,2.8984477573282876,-0.0031089202872227662,-0.03093631067305317,0.6780535693568015,13.081643822402631,55.01768584928616,0.5204575392163338,-0.1783774803442203
2019-08-25 22:30:00,338.3,28.58,24.6,86.4,0.006,5.26e-06,302.0,0.0,0.07625228501460263,0.7675870210994717,2.8872884398836804,0.0009482925863456656,-0.031077667939899394,0.7372369903804346,13.143725149394463,55.01768584928616,0.5381541741140551,-0.11438820089805397
2019-08-25 22:45:00,15.98,28.37,24.88888889,87.7,0.006,5.04e-06,302.0,0.0,0.07990678052559565,0.7679756727557248,2.8763331775964414,0.006536590498271788,-0.03039726448333586,0.6936268778314613,13.267772837957779,55.01768584928616,0.5293323157404711,-0.15000625031612635
2019-08-25 23:00:00,286.6,28.31,24.53333333,88.0,0.008,7.51e-06,302.0,0.0,0.07283603314198484,0.7711577581912953,2.8666502304912793,0.013567336705770646,-0.027975848121624788,0.5216517166490581,13.449073305858,55.01768584928616,0.47205659005375344,-0.2825900766267223
2019-08-25 23:15:00,144.8,28.14,24.7,87.1,0.011,9.76e-06,302.0,0.0,0.06137533054951089,0.7782749416464266,2.8563936631605427,0.020853045725750075,-0.02306233265243881,0.33505484131768126,13.630373773758228,55.01768584928616,0.12203334691352662,-0.5364722153682864
2019-08-25 23:30:00,85.2,28.05,24.55555556,91.3,0.006,5.58e-06,302.0,0.0,0.05117412882626964,0.7880155237812647,2.843747730378912,0.02645954753307912,-0.016328289798894908,0.24757958632178773,13.75442146232154,55.01768584928616,-0.17001399918611457,-0.5232492863844327
2019-08-25 23:45:00,122.8,27.93,24.19444444,90.3,0.008,7.4e-06,302.0,0.0,0.047881884050356927,0.7990678052559564,2.8268966869210725,0.029558751745753592,-0.009643697353446853,0.24757958632178773,13.785889822083435,55.01768584928616,-0.1646112876374084,-0.5249739989784529
2019-08-26 00:00:00,119.9,27.7,23.92222222,91.7,0.01,9.12e-06,302.0,0.0,0.05323437264991147,0.8125904538207057,2.797696251247736,0.030799627434534262,-0.004254838810795692,0.24757958632178773,13.762000049237377,55.01768584928616,-0.15454330459277177,-0.5280255132345595
2019-08-26 00:15:00,129.1,27.53,23.78888889,94.0,0.007,6.22e-06,302.0,0.0,0.06412586837333213,0.8287802243764906,2.754000313498534,0.031090320985078485,-0.00033562547095971446,0.24757958632178773,13.7343209829334,55.01768584928616,-0.14975037470300318,-0.5294047609319209
2019-08-26 00:30:00,129.1,27.35,23.74444444,92.1,0.006,5.79e-06,302.0,0.0,0.07894357327910502,0.8448825483096184,2.7029903859665247,0.031000616684590445,0.0023837928993646305,0.24757958632178773,13.75442146232154,55.01768584928616,-0.16085614601655784,-0.5261367463975255
2019-08-26 00:45:00,121.1,27.45,24.31111111,89.3,0.006,5.36e-06,302.0,0.0,0.09607468942571616,0.8581428570063969,2.6518479809447677,0.03080701414164174,0.004201021672004849,0.24757958632178773,13.872785210697975,55.01768584928616,-0.2405205619858734,-0.4948175773788496
2019-08-26 01:00:00,136.4,27.49,24.19444444,91.1,0.005,4.5e-06,302.0,0.0,0.1227930566569753,0.8684761329170209,2.5959673772500165,0.030632138774894076,0.005328487354550014,0.24757958632178773,14.059769618785078,55.01768584928616,-0.5277636703018515,-0.15543514380793313
2019-08-26 01:15:00,136.4,27.49,23.76111111,94.2,0.006,5.36e-06,302.0,0.0,0.1589010860059511,0.8768499567273695,2.5329666544838183,0.03052945454381252,0.005888387612008378,0.24757958632178773,14.24675402687218,55.01768584928616,-0.3484176012511148,0.42579308444301134
2019-08-26 01:30:00,136.4,27.34,23.53333333,95.0,0.013,1.19e-05,302.0,0.0,0.19157883631501801,0.8820886571772784,2.473363026116427,0.030522593851896887,0.005923847395410783,0.24757958632178773,14.365117775248615,55.01768584928616,-0.2325147875862118,0.49862957109944156
